age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income_gt_50k
41,State-gov,Assoc-voc,11,Separated,Tech-support,Not-in-family,White,Male,0,0,43,United-States,0
37,Private,Masters,14,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,35,United-States,1
48,Self-emp-inc,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,33,United-States,1
35,Private,HS-grad,9,Never-married,Transport-moving,Husband,White,Female,0,0,29,United-States,0
51,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,0,0,33,Argentina,0
28,Local-gov,HS-grad,9,Never-married,Adm-clerical,Husband,White,Male,0,0,37,United-States,0
28,Private,Masters,14,Never-married,Protective-serv,Husband,White,Male,0,0,42,United-States,0
48,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,39,Italy,0
39,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,5000,0,53,United-States,0
35,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Own-child,White,Male,0,0,48,United-States,0
50,Federal-gov,Bachelors,13,Never-married,Handlers-cleaners,Own-child,Other,Female,0,0,45,India,0
33,State-gov,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Not-in-family,Black,Female,0,0,50,United-States,0
38,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Not-in-family,White,Female,0,0,52,United-States,1
55,Private,Some-college,10,Separated,Handlers-cleaners,Husband,White,Female,0,0,40,Italy,0
57,Self-emp-not-inc,HS-grad,9,Divorced,Priv-house-serv,Not-in-family,White,Female,0,0,53,United-States,1
57,Without-pay,HS-grad,9,Separated,Priv-house-serv,Own-child,White,Male,0,0,48,United-States,0
37,State-gov,HS-grad,9,Separated,Transport-moving,Husband,White,Male,0,0,28,United-States,0
54,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,Not-in-family,White,Female,0,0,24,United-States,1
30,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Unmarried,White,Male,0,0,27,United-States,1
30,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,38,England,0
18,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Not-in-family,Black,Female,0,1000,33,United-States,1
58,Private,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,57,United-States,1
30,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Farming-fishing,Not-in-family,Asian-Pac-Islander,Male,0,0,42,United-States,0
39,Private,Masters,14,Never-married,Machine-op-inspct,Wife,White,Female,0,0,39,United-States,0
30,Self-emp-not-inc,Assoc-acdm,12,Never-married,Adm-clerical,Wife,White,Male,0,0,30,United-States,0
48,Private,Some-college,10,Never-married,Protective-serv,Husband,Black,Male,0,0,41,United-States,0
36,Self-emp-not-inc,9th,5,Separated,Farming-fishing,Husband,Other,Female,0,0,35,United-States,0
26,Private,Doctorate,16,Never-married,Craft-repair,Husband,White,Male,0,0,41,United-States,0
45,Private,Bachelors,13,Divorced,Other-service,Not-in-family,White,Male,0,0,29,Canada,0
24,Private,Some-college,10,Never-married,Other-service,Husband,White,Female,1000,0,47,United-States,0
31,Local-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,44,United-States,0
18,Private,Masters,14,Never-married,Protective-serv,Not-in-family,Black,Female,0,0,36,Germany,0
24,Local-gov,Bachelors,13,Never-married,Transport-moving,Own-child,Other,Male,0,0,42,United-States,0
42,Private,11th,7,Widowed,Machine-op-inspct,Not-in-family,White,Male,0,0,42,United-States,0
18,Private,Bachelors,13,Never-married,Other-service,Own-child,White,Female,0,0,50,Argentina,0
24,State-gov,12th,8,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,42,Philippines,0
40,Private,Assoc-voc,11,Married-civ-spouse,Priv-house-serv,Own-child,White,Male,0,0,44,India,0
34,Private,9th,5,Married-civ-spouse,Priv-house-serv,Wife,Black,Male,0,0,53,United-States,1
62,Private,Some-college,10,Widowed,Other-service,Not-in-family,White,Female,0,0,30,United-States,0
60,State-gov,HS-grad,9,Married-civ-spouse,Farming-fishing,Not-in-family,Black,Male,10000,0,46,United-States,1
30,Private,Assoc-acdm,12,Married-civ-spouse,Transport-moving,Husband,Black,Female,0,0,37,Germany,0
46,Private,Assoc-acdm,12,Married-civ-spouse,Transport-moving,Wife,White,Male,0,2000,38,United-States,0
48,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,United-States,0
33,Private,Masters,14,Married-civ-spouse,Priv-house-serv,Husband,White,Female,0,0,50,United-States,0
24,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Other,Male,0,0,33,India,0
40,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Female,0,0,21,United-States,0
38,Self-emp-not-inc,Some-college,10,Never-married,Sales,Not-in-family,White,Male,2000,0,36,United-States,0
35,Private,11th,7,Married-civ-spouse,Protective-serv,Husband,Other,Female,0,0,45,England,0
45,Federal-gov,Some-college,10,Never-married,Tech-support,Not-in-family,White,Male,0,0,41,United-States,1
32,Local-gov,Assoc-acdm,12,Never-married,Sales,Wife,Amer-Indian-Eskimo,Male,1000,0,42,Mexico,1
27,State-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Female,0,0,34,United-States,0
41,Private,Masters,14,Never-married,Prof-specialty,Husband,White,Female,0,0,40,United-States,0
44,Private,11th,7,Never-married,Tech-support,Husband,White,Female,0,0,38,Argentina,0
27,Local-gov,Some-college,10,Never-married,Tech-support,Husband,White,Male,0,0,57,United-States,0
50,Private,Some-college,10,Never-married,Other-service,Husband,White,Female,0,0,47,United-States,0
21,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,0,0,42,United-States,0
34,Local-gov,Doctorate,16,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Male,0,0,39,United-States,0
37,Private,HS-grad,9,Married-civ-spouse,Sales,Own-child,White,Male,0,0,34,United-States,0
33,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,34,Mexico,0
34,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Female,0,500,44,United-States,0
61,Local-gov,Some-college,10,Married-civ-spouse,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,42,United-States,1
31,Private,Bachelors,13,Never-married,Prof-specialty,Other-relative,White,Female,0,0,46,United-States,0
67,Local-gov,11th,7,Divorced,Prof-specialty,Husband,White,Male,0,0,33,Argentina,0
45,Private,Some-college,10,Widowed,Transport-moving,Own-child,White,Male,0,0,43,United-States,0
41,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Male,1000,0,46,United-States,0
45,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Male,0,0,37,United-States,0
68,Private,Some-college,10,Never-married,Craft-repair,Wife,White,Female,0,0,47,United-States,1
29,Private,Bachelors,13,Never-married,Other-service,Husband,White,Male,0,0,34,United-States,0
28,Private,Masters,14,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,33,United-States,0
32,State-gov,Some-college,10,Divorced,Prof-specialty,Other-relative,Black,Male,0,0,46,United-States,1
40,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0,0,38,Philippines,1
21,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Female,0,0,52,United-States,0
40,Private,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Male,0,2000,38,Argentina,0
59,Federal-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White,Male,0,0,56,United-States,1
42,Private,7th-8th,4,Never-married,Transport-moving,Wife,Asian-Pac-Islander,Male,0,0,38,United-States,0
37,Private,Some-college,10,Divorced,Transport-moving,Other-relative,White,Male,0,0,45,United-States,0
33,Local-gov,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,44,India,0
50,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Male,0,0,41,United-States,0
31,Private,11th,7,Married-civ-spouse,Priv-house-serv,Unmarried,Black,Female,0,0,42,United-States,0
60,Private,Assoc-acdm,12,Separated,Craft-repair,Own-child,White,Female,0,0,32,United-States,1
61,Self-emp-not-inc,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Other-relative,White,Female,0,0,49,United-States,0
43,Private,Some-college,10,Never-married,Priv-house-serv,Husband,White,Female,0,0,26,United-States,0
40,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,32,Italy,0
51,Local-gov,Bachelors,13,Never-married,Protective-serv,Not-in-family,White,Male,0,0,42,United-States,0
52,Private,Assoc-acdm,12,Widowed,Handlers-cleaners,Husband,Black,Male,0,0,25,United-States,0
31,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Other-service,Not-in-family,Black,Male,0,0,49,United-States,0
34,Private,HS-grad,9,Never-married,Transport-moving,Husband,White,Female,0,0,36,United-States,0
25,Private,Prof-school,15,Married-civ-spouse,Craft-repair,Own-child,White,Female,0,0,38,United-States,0
44,Private,11th,7,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,51,United-States,0
47,Private,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Male,0,0,49,Canada,1
25,Private,HS-grad,9,Never-married,Exec-managerial,Husband,White,Male,0,0,45,United-States,0
35,Private,Assoc-acdm,12,Never-married,Priv-house-serv,Husband,Amer-Indian-Eskimo,Female,0,0,45,United-States,1
25,Private,Bachelors,13,Never-married,Handlers-cleaners,Not-in-family,White,Female,0,0,56,United-States,1
30,State-gov,Assoc-acdm,12,Never-married,Tech-support,Not-in-family,Amer-Indian-Eskimo,Female,0,0,55,Mexico,0
46,Private,Assoc-acdm,12,Married-civ-spouse,Priv-house-serv,Own-child,White,Female,0,0,24,Mexico,1
32,Local-gov,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,0
37,State-gov,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,43,United-States,0
22,State-gov,Some-college,10,Never-married,Prof-specialty,Unmarried,White,Female,1000,0,31,Germany,0
42,Local-gov,11th,7,Married-civ-spouse,Other-service,Husband,White,Female,0,0,35,United-States,0
40,Private,HS-grad,9,Divorced,Transport-moving,Own-child,White,Female,0,0,56,United-States,1
32,State-gov,HS-grad,9,Married-civ-spouse,Tech-support,Own-child,White,Female,0,0,40,Canada,0
38,Local-gov,Prof-school,15,Never-married,Prof-specialty,Other-relative,Black,Male,0,0,43,United-States,0
42,Local-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,2000,0,42,United-States,0
31,Private,Bachelors,13,Never-married,Priv-house-serv,Not-in-family,White,Male,5000,1000,37,United-States,0
24,State-gov,HS-grad,9,Separated,Priv-house-serv,Not-in-family,White,Male,0,0,46,United-States,0
60,Federal-gov,Bachelors,13,Divorced,Adm-clerical,Husband,White,Male,0,0,58,United-States,1
33,Self-emp-inc,Bachelors,13,Married-civ-spouse,Priv-house-serv,Not-in-family,White,Male,0,0,42,United-States,1
39,Private,Some-college,10,Never-married,Sales,Husband,White,Male,0,0,42,United-States,0
51,Private,7th-8th,4,Never-married,Craft-repair,Wife,White,Female,5000,0,44,England,0
70,State-gov,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,10000,0,37,United-States,1
26,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Female,0,0,41,United-States,0
45,Private,Some-college,10,Never-married,Protective-serv,Husband,White,Female,1000,0,43,United-States,0
32,Local-gov,Bachelors,13,Never-married,Protective-serv,Not-in-family,White,Female,0,0,35,United-States,0
34,Private,Some-college,10,Married-civ-spouse,Sales,Wife,White,Male,0,0,39,United-States,0
32,Private,HS-grad,9,Widowed,Protective-serv,Husband,White,Male,0,0,47,United-States,0
28,Private,11th,7,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,0,0,28,United-States,0
40,Private,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Female,5000,0,44,United-States,0
24,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,20,United-States,0
50,Private,Some-college,10,Never-married,Craft-repair,Husband,White,Male,0,0,36,Mexico,0
41,Private,HS-grad,9,Divorced,Tech-support,Husband,Black,Female,0,0,56,Philippines,1
45,Private,HS-grad,9,Never-married,Exec-managerial,Husband,White,Female,0,0,49,United-States,0
35,State-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Not-in-family,White,Female,0,0,39,Philippines,0
36,Private,HS-grad,9,Never-married,Farming-fishing,Husband,White,Female,2000,0,32,Canada,0
43,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,47,United-States,0
27,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,0,0,29,India,1
36,Local-gov,Bachelors,13,Divorced,Sales,Unmarried,White,Female,0,0,41,United-States,0
31,State-gov,Bachelors,13,Never-married,Craft-repair,Wife,White,Male,0,0,44,United-States,1
30,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Not-in-family,Other,Female,0,0,37,United-States,0
18,Private,11th,7,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1000,36,United-States,0
55,Private,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Not-in-family,Black,Male,0,0,40,United-States,1
32,Federal-gov,9th,5,Married-civ-spouse,Farming-fishing,Not-in-family,White,Female,0,0,41,United-States,0
53,Private,Some-college,10,Never-married,Craft-repair,Husband,White,Female,0,0,24,Argentina,1
52,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,67,United-States,1
26,Self-emp-not-inc,HS-grad,9,Divorced,Machine-op-inspct,Wife,White,Female,0,0,45,United-States,0
28,State-gov,Assoc-acdm,12,Divorced,Handlers-cleaners,Own-child,Black,Female,0,0,51,United-States,1
68,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Unmarried,White,Male,0,0,42,United-States,1
59,Without-pay,Some-college,10,Widowed,Prof-specialty,Not-in-family,White,Male,0,0,58,United-States,1
40,Private,Some-college,10,Never-married,Adm-clerical,Husband,White,Male,0,500,44,England,1
43,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,0,0,44,United-States,1
33,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,58,United-States,0
45,Private,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,40,United-States,1
32,Self-emp-not-inc,Some-college,10,Widowed,Tech-support,Husband,White,Female,0,0,35,United-States,0
18,Private,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,Amer-Indian-Eskimo,Male,0,0,52,United-States,0
25,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,44,United-States,0
40,Private,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Female,0,0,51,United-States,0
28,Private,Bachelors,13,Never-married,Other-service,Not-in-family,White,Female,0,0,29,United-States,0
39,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Male,0,0,33,United-States,0
28,State-gov,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Male,0,0,40,United-States,0
31,Private,HS-grad,9,Never-married,Craft-repair,Husband,White,Female,0,0,49,Canada,1
49,Private,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Female,0,0,31,United-States,0
43,Private,Masters,14,Never-married,Transport-moving,Unmarried,White,Male,0,0,49,United-States,1
40,Private,Some-college,10,Divorced,Handlers-cleaners,Husband,White,Male,0,0,33,Philippines,0
50,Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,5000,0,52,Argentina,1
45,Private,Some-college,10,Married-civ-spouse,Other-service,Not-in-family,White,Male,0,0,43,United-States,1
56,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,500,47,United-States,0
35,Private,Masters,14,Married-civ-spouse,Sales,Husband,White,Female,0,0,44,United-States,0
35,Federal-gov,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Female,0,0,45,Mexico,0
26,Private,Some-college,10,Widowed,Handlers-cleaners,Husband,White,Male,0,0,27,United-States,0
35,Private,Bachelors,13,Never-married,Prof-specialty,Husband,White,Female,0,0,53,United-States,0
51,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Female,0,0,36,Italy,0
54,Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Unmarried,White,Male,0,0,46,United-States,1
51,Private,Bachelors,13,Widowed,Transport-moving,Wife,White,Male,0,0,43,Argentina,1
20,State-gov,HS-grad,9,Divorced,Exec-managerial,Own-child,Asian-Pac-Islander,Male,0,0,38,United-States,0
52,Private,Bachelors,13,Married-civ-spouse,Transport-moving,Not-in-family,Black,Female,0,0,45,Canada,0
20,Private,Masters,14,Married-civ-spouse,Craft-repair,Unmarried,White,Female,1000,0,31,Germany,0
50,Self-emp-inc,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,34,United-States,0
36,Local-gov,Some-college,10,Married-civ-spouse,Tech-support,Not-in-family,White,Male,0,0,35,Argentina,0
48,Private,11th,7,Divorced,Farming-fishing,Not-in-family,Asian-Pac-Islander,Male,0,0,41,India,0
25,Private,Some-college,10,Separated,Priv-house-serv,Not-in-family,White,Male,0,0,46,Argentina,0
53,Private,12th,8,Married-civ-spouse,Priv-house-serv,Husband,Other,Female,0,500,39,Germany,1
24,State-gov,HS-grad,9,Married-civ-spouse,Priv-house-serv,Husband,White,Female,0,0,35,United-States,0
33,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,Female,0,2000,50,United-States,1
29,Private,Bachelors,13,Married-civ-spouse,Protective-serv,Wife,White,Male,0,0,55,India,0
21,Private,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,37,Italy,0
41,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Not-in-family,Asian-Pac-Islander,Male,0,0,35,United-States,0
60,Private,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,0
69,Private,HS-grad,9,Never-married,Priv-house-serv,Husband,Black,Male,0,0,44,United-States,0
41,Private,11th,7,Married-civ-spouse,Farming-fishing,Own-child,Other,Male,10000,0,36,United-States,0
52,Private,Some-college,10,Separated,Sales,Husband,White,Female,0,0,44,United-States,0
43,Private,Doctorate,16,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,50,United-States,1
45,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Not-in-family,White,Female,0,0,40,United-States,1
36,Private,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Female,0,0,28,United-States,0
42,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Wife,White,Male,0,0,44,Argentina,0
46,Private,Bachelors,13,Never-married,Tech-support,Unmarried,White,Male,0,0,33,United-States,0
34,Private,Assoc-voc,11,Separated,Craft-repair,Not-in-family,White,Male,0,0,43,United-States,0
